Time,Temperature,Wind speed,Relative humidity (%),Solar radiation,Active power of purchased electricity at the receiving end
4/15/2016 19:00,12.9,2.5,31,0,589.0870007
4/15/2016 20:00,11.1,3,36,0,542.9886654
4/15/2016 21:00,9.5,2.4,42,0,592.6636683
4/15/2016 22:00,7.5,1.5,55,0,552.8353342
4/15/2016 23:00,6.5,1.1,59,0,513.6626663
4/16/2016 0:00,6.2,1.6,65,0,491.7473329
4/16/2016 1:00,5.2,1.3,72,0,521.1133327
4/16/2016 2:00,4.8,1.3,73,0,494.3080009
4/16/2016 3:00,5.9,1.9,68,0,522.6623332
4/16/2016 4:00,7.5,1.5,62,0,490.3436656
4/16/2016 5:00,6.9,1,62,0,557.993667
4/16/2016 6:00,8.5,1,58,0.08,516.0260012
4/16/2016 7:00,10.1,1.7,57,0.37,490.1843351
4/16/2016 8:00,11.4,2.2,51,0.91,456.3166676
4/16/2016 9:00,12.6,2.5,51,1.16,486.2606659
4/16/2016 10:00,14.2,2.3,45,1.86,472.2410004
4/16/2016 11:00,16,2.1,44,2.63,455.9053345
4/16/2016 12:00,17.2,2.1,43,1.78,476.4446695
4/16/2016 13:00,17.9,3.1,56,1.89,452.7340017
4/16/2016 14:00,18.2,3.8,60,1.14,454.6353354
4/16/2016 15:00,19.2,3.9,58,1.4,461.8143353
4/16/2016 16:00,19.2,3.5,60,1.37,472.5433347
4/16/2016 17:00,18.6,2.8,65,0.77,492.1673348
4/16/2016 18:00,18.2,4.2,52,0.19,483.0500009
4/16/2016 19:00,17,2.6,62,0,471.909333
4/16/2016 20:00,16.6,2.5,70,0,484.561001
4/16/2016 21:00,16.6,3.6,70,0,491.3146667
4/16/2016 22:00,16.6,4.9,68,0,520.330667
4/16/2016 23:00,16.2,4.3,69,0,491.1083328
4/17/2016 0:00,16.1,4.1,73,0,481.0526661
4/17/2016 1:00,16,3.3,75,0,481.0979998
4/17/2016 2:00,16.8,4.5,79,0,490.6623307
4/17/2016 3:00,17.3,5.7,78,0,504.0376663
4/17/2016 4:00,17.4,5.8,69,0,505.1399981
4/17/2016 5:00,17.2,5.1,68,0,508.8539986
4/17/2016 6:00,17.1,4.8,71,0.03,505.1486646
4/17/2016 7:00,17.6,6.2,64,0.09,507.9249981
4/17/2016 8:00,18,5.8,66,0.19,508.9889977
4/17/2016 9:00,18.7,6.6,63,0.36,516.0393325
4/17/2016 10:00,19,7.2,60,0.42,478.008667
4/17/2016 11:00,19.6,8.1,64,0.93,500.4123343
4/17/2016 12:00,19.7,10.5,67,0.6,534.0370016
4/17/2016 13:00,17.1,6.1,93,0.34,531.9560028
4/17/2016 14:00,18.3,9,91,0.36,518.4640014
4/17/2016 15:00,21.3,9.7,77,1.38,539.5126691
4/17/2016 16:00,22.1,8.8,74,1.53,556.0840022
4/17/2016 17:00,21.7,8.7,76,0.95,564.8283325
4/17/2016 18:00,20.5,6.7,81,0.3,563.0803322
4/17/2016 19:00,20,5.7,82,0.01,558.4039988
4/17/2016 20:00,19.5,5.3,84,0,552.1956712
4/17/2016 21:00,19.9,4.1,79,0,555.1110001
4/17/2016 22:00,18.9,3.8,84,0,568.9686678
4/17/2016 23:00,18.5,3,85,0,537.1780003
4/18/2016 0:00,17.8,2.3,88,0,534.3396642
4/18/2016 1:00,17.1,2.7,92,0,526.6699991
4/18/2016 2:00,16.5,1.8,93,0,524.7353354
4/18/2016 3:00,14.2,1.6,98,0,521.0490012
4/18/2016 4:00,14.8,1.7,99,0,522.8710017
4/18/2016 5:00,15.4,2.5,99,0,529.0886659
4/18/2016 6:00,16.2,2.3,96,0.15,545.5190011
4/18/2016 7:00,17.7,3.1,88,0.68,545.6613346
4/18/2016 8:00,19.4,3,76,1.44,575.1380008
4/18/2016 9:00,19.9,2.1,68,1.67,590.6316674
4/18/2016 10:00,21.7,3,61,2.76,652.7263325
4/18/2016 11:00,22.8,2.2,57,3.07,727.8826646
4/18/2016 12:00,23.9,2.6,52,2.31,732.3459983
4/18/2016 13:00,22.9,4.3,47,1.93,746.2039978
4/18/2016 14:00,20.1,3,56,0.47,722.3409982
4/18/2016 15:00,18.5,3.3,57,0.33,720.824665
4/18/2016 16:00,17.4,2.6,63,0.17,721.8599988
4/18/2016 17:00,16.6,3.5,64,0.1,673.0600011
4/18/2016 18:00,13.8,3.5,83,0.03,637.8273335
4/18/2016 19:00,12.9,2.9,83,0,617.1030005
4/18/2016 20:00,12.3,2.6,86,0,576.0656676
4/18/2016 21:00,12.4,2.6,81,0,554.3383333
4/18/2016 22:00,12.1,2,91,0,562.837668
4/18/2016 23:00,12.5,1.8,88,0,533.3213309
4/19/2016 0:00,12.3,1.1,86,0,533.1133311
4/19/2016 1:00,12,1.4,94,0,524.9180002
4/19/2016 2:00,12.4,1.4,96,0,528.0600009
4/19/2016 3:00,11.9,1.1,97,0,524.3793341
4/19/2016 4:00,11.1,1.5,98,0,527.4819999
4/19/2016 5:00,9.6,1.6,98,0,530.6396652
4/19/2016 6:00,9.6,1.1,99,0.1,559.3169997
4/19/2016 7:00,13.5,0.7,83,0.84,553.2236659
4/19/2016 8:00,15.1,1.7,58,1.6,638.6350011
4/19/2016 9:00,17.1,1.3,52,2.29,620.9880002
4/19/2016 10:00,17.7,2.1,49,2.87,635.273334
4/19/2016 11:00,18.6,2.9,50,3.04,638.7486677
4/19/2016 12:00,18.8,3.4,44,3.32,594.1716676
4/19/2016 13:00,18.8,4.6,37,3.25,611.0576677
4/19/2016 14:00,20,3.1,38,2.96,669.3403342
4/19/2016 15:00,19.2,4.6,45,2.43,654.0673336
4/19/2016 16:00,18.4,4.6,58,1.65,653.5316677
4/19/2016 17:00,15.6,5.2,61,0.75,647.658001
4/19/2016 18:00,14.6,5.6,54,0.08,642.8830001
4/19/2016 19:00,11,4.7,90,0,628.2903362
4/19/2016 20:00,10.6,2.6,89,0,584.2586673
4/19/2016 21:00,9.8,2.7,90,0,560.9126674
4/19/2016 22:00,9.4,2.7,91,0,572.3590019
4/19/2016 23:00,7.9,1.1,96,0,541.5390027
4/20/2016 0:00,7.4,2,98,0,542.2043362
4/20/2016 1:00,8.3,2.5,96,0,534.3996681
4/20/2016 2:00,8.4,2.4,82,0,537.5966662
4/20/2016 3:00,8.8,2.2,84,0,529.124333
4/20/2016 4:00,7.8,2.2,91,0,515.2313365
4/20/2016 5:00,7.4,2.1,93,0,505.8730008
4/20/2016 6:00,8.3,1.9,94,0.21,544.4830005
4/20/2016 7:00,10.9,3.1,77,0.88,538.2313333
4/20/2016 8:00,12.1,2.7,67,1.55,626.9583341
4/20/2016 9:00,13.7,2.4,61,2.36,623.2953343
4/20/2016 10:00,13.9,2.2,56,2.94,663.7426674
4/20/2016 11:00,15.9,2.6,50,3.31,642.3066671
4/20/2016 12:00,15.8,3.2,47,3.39,652.6900005
4/20/2016 13:00,16.8,3.4,39,3.01,656.4380016
4/20/2016 14:00,17,4,35,2.92,665.442668
4/20/2016 15:00,17.6,4.3,37,2.26,689.8853325
4/20/2016 16:00,17.3,4,38,1.6,678.2789991
4/20/2016 17:00,16,4.3,36,0.9,664.1403347
4/20/2016 18:00,14.9,3.6,51,0.38,618.3786663
4/20/2016 19:00,14.1,2.6,58,0.01,592.2819995
4/20/2016 20:00,13.3,1.3,62,0,569.8330011
4/20/2016 21:00,11.8,1.4,73,0,548.6420027
4/20/2016 22:00,12.3,1.8,68,0,559.1456668
4/20/2016 23:00,10.7,1.4,81,0,532.3390001
4/21/2016 0:00,10.2,1.5,85,0,526.4179997
4/21/2016 1:00,10.4,1.1,87,0,521.5393345
4/21/2016 2:00,10.6,1,88,0,524.7796681
4/21/2016 3:00,10.6,0.8,91,0,512.4246655
4/21/2016 4:00,10.8,0.8,93,0,519.1033331
4/21/2016 5:00,10.7,1.5,93,0,519.2380001
4/21/2016 6:00,11.4,0.7,88,0.07,548.4436651
4/21/2016 7:00,12.6,0.2,84,0.35,551.0060011
4/21/2016 8:00,14.1,1.5,78,0.66,588.6106669
4/21/2016 9:00,14.7,1,71,0.77,630.3153342
4/21/2016 10:00,17.7,2.9,72,1.19,677.6340005
4/21/2016 11:00,20.2,7.3,61,1.19,670.4820013
4/21/2016 12:00,20,6.7,60,1.83,678.0369997
4/21/2016 13:00,20.3,6.2,58,1.72,727.8616659
4/21/2016 14:00,19.5,6.9,58,0.86,732.361333
4/21/2016 15:00,18.2,5.2,69,0.43,743.6183358
4/21/2016 16:00,17.3,5.4,80,0.17,748.2113358
4/21/2016 17:00,17.5,5.7,77,0.09,705.8043347
4/21/2016 18:00,16.5,3.2,89,0.03,651.5986672
4/21/2016 19:00,15.7,2.2,96,0,625.2410004
4/21/2016 20:00,16,4.4,90,0,578.5786664
4/21/2016 21:00,14.8,2.1,86,0,555.0733337
4/21/2016 22:00,13.6,0.7,98,0,563.1843341
4/21/2016 23:00,13.8,1.6,99,0,530.2673318
4/22/2016 0:00,14,2.1,99,0,529.094
4/22/2016 1:00,13.8,2.3,99,0,520.0003363
4/22/2016 2:00,13.5,1.7,99,0,520.8490011
4/22/2016 3:00,12.9,2.3,99,0,514.1826683
4/22/2016 4:00,13,1.8,99,0,514.644333
4/22/2016 5:00,13,1.5,99,0,514.8843329
4/22/2016 6:00,13.2,1.6,99,0.09,546.5203359
4/22/2016 7:00,14.1,2.4,99,0.4,536.4903341
4/22/2016 8:00,16,2.1,88,1.55,609.813001
4/22/2016 9:00,17.5,2.7,81,2.04,713.0709999
4/22/2016 10:00,18.2,3.9,80,2.5,712.3373324
4/22/2016 11:00,18,3.3,73,2.21,687.7509994
4/22/2016 12:00,18.8,3.8,70,3.37,702.4333318
4/22/2016 13:00,18.4,4.5,69,3.21,715.3193318
4/22/2016 14:00,17.4,4.3,74,2.23,699.0386655
4/22/2016 15:00,17.4,4.6,70,2.02,709.2199987
4/22/2016 16:00,16.2,4.4,73,1.16,690.5403325
4/22/2016 17:00,15.5,4.2,75,0.53,684.0463335
4/22/2016 18:00,14.6,3.4,79,0.14,667.7066682
4/22/2016 19:00,14.3,5.2,78,0,624.3573333
4/22/2016 20:00,13.9,3,81,0,579.7446651
4/22/2016 21:00,13.5,3.3,83,0,560.3963327
4/22/2016 22:00,13.1,3,86,0,562.7829993
4/22/2016 23:00,12.8,2.4,88,0,540.325001
4/23/2016 0:00,12.6,2.2,89,0,535.8143333
4/23/2016 1:00,12.5,1.6,90,0,529.7243321
4/23/2016 2:00,12.6,1,90,0,530.3096661
4/23/2016 3:00,12.3,0.8,93,0,525.459666
4/23/2016 4:00,12.5,1.2,90,0,531.1263311
4/23/2016 5:00,12.6,1.3,90,0,529.0246638
4/23/2016 6:00,13,1,88,0.05,535.543998
4/23/2016 7:00,13.5,1.1,86,0.31,524.8610025
4/23/2016 8:00,14.4,0.8,80,0.74,505.3386667
4/23/2016 9:00,16.2,1.9,74,1.85,505.6143349
4/23/2016 10:00,17.2,2.2,71,1.9,519.0270021
4/23/2016 11:00,17.9,1.7,70,1.47,518.1350028
4/23/2016 12:00,19.2,2.6,67,1.96,525.6556698
4/23/2016 13:00,20.5,3,64,1.9,531.3000023
4/23/2016 14:00,22.3,4.6,54,2.09,541.6983354
4/23/2016 15:00,21.9,4.5,54,1.89,558.5830005
4/23/2016 16:00,21.6,3.5,55,1.27,571.7550013
4/23/2016 17:00,21.1,3.2,56,0.55,574.8880024
4/23/2016 18:00,20,2.1,65,0.14,576.6549992
4/23/2016 19:00,19.2,1.8,73,0,577.5493332
4/23/2016 20:00,18.8,1.7,78,0,585.4626681
4/23/2016 21:00,18.6,2,82,0,578.9730026
4/23/2016 22:00,18.4,1.8,85,0,594.8876674
4/23/2016 23:00,18.1,1.7,86,0,570.1373335
4/24/2016 0:00,17.8,1.3,90,0,553.6153332
4/24/2016 1:00,17.2,1.8,96,0,556.453665
4/24/2016 2:00,16.9,1.1,98,0,558.7966671
4/24/2016 3:00,16.5,1.7,99,0,555.3413331
4/24/2016 4:00,16.1,2.2,99,0,546.4370034
4/24/2016 5:00,14,3,91,0,530.8096638
4/24/2016 6:00,13,2.5,92,0.01,531.7086662
4/24/2016 7:00,11.9,2.8,96,0.1,524.3553342
4/24/2016 8:00,11.8,3.3,96,0.16,527.7326664
4/24/2016 9:00,12.3,3.6,96,0.23,528.5619994
4/24/2016 10:00,12.7,3.5,89,0.46,497.5910001
4/24/2016 11:00,15.2,2.3,71,1.83,490.2073345
4/24/2016 12:00,17.1,3.6,44,2.63,498.4410024
4/24/2016 13:00,18,3.3,33,2.68,480.0453363
4/24/2016 14:00,18.1,3.5,30,2.74,491.6420027
4/24/2016 15:00,17.8,4.3,28,2.09,480.1443361
4/24/2016 16:00,16.6,3.2,49,1.25,504.3263353
4/24/2016 17:00,15.9,2.9,45,0.43,500.5356679
4/24/2016 18:00,14.9,2,60,0.15,494.8023334
4/24/2016 19:00,14.3,2.1,66,0,489.1226675
4/24/2016 20:00,12.7,1.5,79,0,491.214332
4/24/2016 21:00,12.5,1,82,0,507.40433
4/24/2016 22:00,11.7,1.3,83,0,535.6893331
4/24/2016 23:00,12.7,1.8,74,0,506.3866645
4/25/2016 0:00,12.1,1.6,80,0,480.3296667
4/25/2016 1:00,12.1,1.6,77,0,500.5606665
4/25/2016 2:00,12.1,1.3,78,0,492.8759993
4/25/2016 3:00,12.3,1.6,75,0,496.1456671
4/25/2016 4:00,12.5,1.2,76,0,505.2789987
4/25/2016 5:00,12.7,1.4,75,0,502.4146653
4/25/2016 6:00,13.2,1.4,72,0.13,530.8046666
4/25/2016 7:00,14.2,2.3,67,0.49,542.136002
4/25/2016 8:00,15.5,2.8,62,0.88,604.5179992
4/25/2016 9:00,17,1.7,51,1.71,620.0466682
4/25/2016 10:00,18.9,1.7,48,2.85,625.7130011
4/25/2016 11:00,19.7,2.6,50,3.19,559.6416681
4/25/2016 12:00,20,2.8,48,3.12,571.0953346
4/25/2016 13:00,19.8,3,51,2.45,616.0679998
4/25/2016 14:00,20.3,3.2,52,1.9,610.2956669
4/25/2016 15:00,19.7,3.5,53,1.63,623.8786667
4/25/2016 16:00,18.6,3.6,55,1,621.4873324
4/25/2016 17:00,18.2,2.7,61,0.51,599.6790002
4/25/2016 18:00,18.2,2.8,54,0.17,579.801001
4/25/2016 19:00,17.2,1.9,62,0.01,566.4556676
4/25/2016 20:00,16,1.8,69,0,532.1676671
4/25/2016 21:00,13.9,1.6,83,0,501.6840008
4/25/2016 22:00,12.9,1.2,88,0,517.014333
4/25/2016 23:00,12.4,1.5,93,0,485.9743325
4/26/2016 0:00,12.3,1.1,95,0,491.8039993
4/26/2016 1:00,12.4,1.3,96,0,500.5269984
4/26/2016 2:00,11.9,1.4,97,0,509.5359971
4/26/2016 3:00,11.5,1,98,0,505.0689976
4/26/2016 4:00,11,1.1,99,0,508.579664
4/26/2016 5:00,10.7,1.5,99,0,508.0543311
4/26/2016 6:00,11.7,1,99,0.22,536.3290008
4/26/2016 7:00,16.3,1.1,79,0.86,529.697334
4/26/2016 8:00,18.6,1.2,66,1.59,577.7033333
4/26/2016 9:00,19.3,3.2,61,2.07,615.1506666
4/26/2016 10:00,21.6,3.1,56,2.85,606.7956664
4/26/2016 11:00,21.8,1.9,52,2.61,635.7416665
4/26/2016 12:00,23.2,2.6,48,2.64,638.5836672
4/26/2016 13:00,23.7,3,46,3.21,659.9463323
4/26/2016 14:00,24.3,3.3,45,2.93,642.0889999
4/26/2016 15:00,23.9,3.7,51,2.29,692.9656664
4/26/2016 16:00,23.7,4,53,1.52,689.6770002
4/26/2016 17:00,23,3.3,53,0.95,642.7396679
4/26/2016 18:00,20.7,3.7,63,0.34,642.0170015
4/26/2016 19:00,19,3.2,67,0.02,606.8156676
4/26/2016 20:00,18,3,74,0,580.395998
4/26/2016 21:00,17.2,1.9,79,0,557.1463355
4/26/2016 22:00,15.4,1.3,91,0,566.6653311
4/26/2016 23:00,14.7,0.9,94,0,533.3123318
4/27/2016 0:00,14.2,1.3,97,0,530.6310009
4/27/2016 1:00,13.5,1.8,98,0,524.0156686
4/27/2016 2:00,13.3,1.7,99,0,523.3423365
4/27/2016 3:00,14.7,2.3,99,0,520.3646693
4/27/2016 4:00,14.7,2.6,92,0,517.8676676
4/27/2016 5:00,13.9,2.3,86,0,517.5663342
4/27/2016 6:00,13.9,3,81,0.13,533.9653338
4/27/2016 7:00,14.9,3.7,77,0.66,533.4306664
4/27/2016 8:00,16.8,3.7,71,1.41,580.4789989
4/27/2016 9:00,17.7,3.3,67,1.79,621.0110012
4/27/2016 10:00,18.7,2.5,64,2.03,606.7286667
4/27/2016 11:00,18.6,3.3,60,2.27,622.5119998
4/27/2016 12:00,18.6,3.6,64,2.42,636.5179991
4/27/2016 13:00,18.1,4,69,2.08,648.6206659
4/27/2016 14:00,18.4,3.8,67,2.19,677.1020003
4/27/2016 15:00,17.3,4.1,72,1.53,657.1783339
4/27/2016 16:00,17,3.8,72,0.89,675.8226663
4/27/2016 17:00,15.7,3.2,76,0.43,651.7773328
4/27/2016 18:00,15.1,3.3,78,0.13,615.0360016
4/27/2016 19:00,14.8,2.7,81,0.01,598.4169998
4/27/2016 20:00,14.5,4,81,0,550.3356667
4/27/2016 21:00,14.2,3.5,81,0,532.8553321
4/27/2016 22:00,14.2,3.2,80,0,545.9643351
4/27/2016 23:00,14.2,2.6,81,0,516.1490002
4/28/2016 0:00,13.6,2.6,88,0,513.4796638
4/28/2016 1:00,13.7,2.6,88,0,507.9939984
4/28/2016 2:00,13.5,2.3,91,0,511.832329
4/28/2016 3:00,13.1,3.4,94,0,508.1446642
4/28/2016 4:00,12.6,3.3,97,0,511.0003304
4/28/2016 5:00,12.5,3.2,98,0,515.9336665
4/28/2016 6:00,12.6,3.4,98,0.01,544.9886673
4/28/2016 7:00,12.5,3.5,98,0.09,552.406667
4/28/2016 8:00,12.7,3.6,98,0.23,608.8833342
4/28/2016 9:00,12.8,3.3,98,0.28,664.5423332
4/28/2016 10:00,13.1,3.8,98,0.48,672.6660003
4/28/2016 11:00,13.6,3.6,98,0.61,684.1126673
4/28/2016 12:00,13.8,3.1,98,0.72,689.7090006
4/28/2016 13:00,13.7,3.9,98,0.54,712.9956687
4/28/2016 14:00,13.9,3.3,98,0.46,694.4656679
4/28/2016 15:00,15,3.5,98,1.02,717.7273356
4/28/2016 16:00,15,2.5,98,0.5,700.7003352
4/28/2016 17:00,14.9,1.1,98,0.24,676.6523339
4/28/2016 18:00,14.6,1.8,99,0.06,640.2813331
4/28/2016 19:00,13.9,2.2,98,0,618.4119999
4/28/2016 20:00,13.5,1.9,98,0,579.8083348
4/28/2016 21:00,13.4,2.5,98,0,555.3639972
4/28/2016 22:00,13.2,1.8,98,0,557.0743353
4/28/2016 23:00,13.2,1.3,98,0,532.4723307
4/29/2016 0:00,13.4,1.2,99,0,534.2229969
4/29/2016 1:00,13.1,0.6,99,0,529.2296633
4/29/2016 2:00,13.3,1.5,100,0,532.4916641
4/29/2016 3:00,13.1,1.3,100,0,528.9793304
4/29/2016 4:00,12.6,1.7,100,0,523.5253338
4/29/2016 5:00,11.3,2,98,0,514.2640026
4/29/2016 6:00,13.5,1.8,92,0.33,519.8573329
4/29/2016 7:00,14.6,2,76,0.82,512.8246676
4/29/2016 8:00,17,4,50,1.37,498.0210016
4/29/2016 9:00,17.6,5.6,38,2.39,515.6636681
4/29/2016 10:00,16.5,3.6,41,1.89,501.8826686
4/29/2016 11:00,18.3,3.9,39,2.95,500.7763369
4/29/2016 12:00,18,5.5,33,3.02,488.1720028
4/29/2016 13:00,18.2,5.7,32,2,465.8400024
4/29/2016 14:00,18.3,5,31,2.31,463.2036691
4/29/2016 15:00,19,6.6,30,2.27,485.0643354
4/29/2016 16:00,16.8,6.2,31,1.66,493.6806687
4/29/2016 17:00,15.7,6.1,32,0.7,512.9726665
4/29/2016 18:00,14.3,5.1,35,0.47,514.4976646
4/29/2016 19:00,12.7,3.6,43,0.03,511.1969991
4/29/2016 20:00,12,3.3,43,0,518.0433348
4/29/2016 21:00,12,4.4,43,0,509.6756664
4/29/2016 22:00,10.8,2,50,0,515.1216673
4/29/2016 23:00,11.1,3.1,48,0,490.787334
4/30/2016 0:00,11.4,3.7,42,0,508.4183338
4/30/2016 1:00,10.5,2.3,47,0,518.8373316
4/30/2016 2:00,7.9,1.1,60,0,523.7166672
4/30/2016 3:00,10.3,2.4,50,0,495.8210008
4/30/2016 4:00,9,1.9,58,0,494.180334
4/30/2016 5:00,7.8,2.6,68,0.01,488.6386668
4/30/2016 6:00,8.3,1.4,74,0.32,489.7260005
4/30/2016 7:00,12.3,0.9,56,0.94,466.3489998
4/30/2016 8:00,14.8,3,42,1.78,453.0936667
4/30/2016 9:00,17.5,5.4,28,2.5,445.8489992
4/30/2016 10:00,19.1,3.8,26,3.07,449.8136666
4/30/2016 11:00,19.8,5.5,18,3.39,462.0640006
4/30/2016 12:00,20.5,4.4,19,3.49,445.7610015
4/30/2016 13:00,21.2,3.7,21,3.34,442.4013338
4/30/2016 14:00,20.7,5.4,39,2.78,443.2956671
4/30/2016 15:00,20.4,6,39,2,432.5206673
4/30/2016 16:00,18.7,5.2,51,1.01,465.3513346
4/30/2016 17:00,18.5,4.7,52,0.67,508.8820018
4/30/2016 18:00,17.6,3.9,57,0.39,453.0589997
4/30/2016 19:00,16.1,2.5,65,0.02,490.6310004
4/30/2016 20:00,14.5,1.8,65,0,501.9546679
4/30/2016 21:00,11.7,1.3,81,0,478.624
4/30/2016 22:00,11.3,1.9,85,0,511.587333
4/30/2016 23:00,11.5,1.3,87,0,473.9393341
5/1/2016 0:00,12.5,1.8,81,0,495.6686669
5/1/2016 1:00,11.4,2.1,88,0,490.8623328
5/1/2016 2:00,12.6,1.7,79,0,497.8506669
5/1/2016 3:00,12.3,2.2,82,0,494.8533347
5/1/2016 4:00,10.7,1.1,89,0,494.3780001
5/1/2016 5:00,9.4,1,94,0,502.9709989
5/1/2016 6:00,11.1,0.8,91,0.22,487.1300006
5/1/2016 7:00,14.4,1.4,67,0.88,469.5919998
5/1/2016 8:00,15.6,0.7,60,1.6,444.5399991
5/1/2016 9:00,16.8,1.5,59,1.89,424.7213337
5/1/2016 10:00,18.5,1.4,55,2.55,449.0690012
5/1/2016 11:00,20.4,2.2,50,3.18,409.4143334
5/1/2016 12:00,21.5,1.5,50,3.33,428.6886666
5/1/2016 13:00,23.2,2.3,52,3.23,431.9796658
5/1/2016 14:00,23.5,1.8,48,2.89,427.5939996
5/1/2016 15:00,22.3,2.9,54,2.27,453.8243323
5/1/2016 16:00,20.7,3.4,57,1.43,468.7796663
5/1/2016 17:00,19.7,3,60,0.64,486.7136667
5/1/2016 18:00,18.5,2.7,61,0.25,507.8386684
5/1/2016 19:00,15.9,2.7,71,0.02,505.2806656
5/1/2016 20:00,15.2,2.7,75,0,480.6593333
5/1/2016 21:00,15.1,2.4,79,0,510.521665
5/1/2016 22:00,14.8,3.5,80,0,523.1929992
5/1/2016 23:00,14,3.5,89,0,505.0046663
5/2/2016 0:00,12.2,3.7,91,0,498.7236676
5/2/2016 1:00,11.9,3.7,90,0,497.8720022
5/2/2016 2:00,11.6,3,90,0,494.0973349
5/2/2016 3:00,11.6,2.3,89,0,496.7596684
5/2/2016 4:00,11.3,2.3,88,0,493.3010012
5/2/2016 5:00,11.3,2.3,88,0,498.2513351
5/2/2016 6:00,11.6,2.6,85,0.1,528.2126663
5/2/2016 7:00,12.2,2.7,82,0.32,520.8813341
5/2/2016 8:00,13.3,1.7,76,0.75,583.611333
5/2/2016 9:00,13.9,2.6,75,0.64,613.0886666
5/2/2016 10:00,16,3.3,72,1.94,641.2753339
5/2/2016 11:00,16.7,3.1,67,3.04,606.4896672
5/2/2016 12:00,17.4,2.5,66,2.55,560.6706673
5/2/2016 13:00,19,1.7,64,2.5,600.9353337
5/2/2016 14:00,19.4,1.6,63,2.11,607.3713333
5/2/2016 15:00,19,2.4,63,1.28,577.5076676
5/2/2016 16:00,18.7,3,63,0.9,604.064668
5/2/2016 17:00,18.3,2.4,66,0.63,613.1733342
5/2/2016 18:00,16.6,2.6,76,0.23,602.1596662
5/2/2016 19:00,16.2,2.6,79,0.01,573.1286652
5/2/2016 20:00,16.2,1.9,82,0,553.4953346
5/2/2016 21:00,16.4,1.9,81,0,536.2753328
5/2/2016 22:00,16,1.3,84,0,550.7563366
5/2/2016 23:00,15.6,1,85,0,515.8710021
5/3/2016 0:00,15.5,1,87,0,516.9106657
5/3/2016 1:00,15,1,93,0,512.190665
5/3/2016 2:00,14.3,0.9,96,0,511.2916628
5/3/2016 3:00,14.1,1.2,97,0,511.4293311
5/3/2016 4:00,14.1,0.9,98,0,514.2339982
5/3/2016 5:00,14.7,1.2,98,0,513.1939989
5/3/2016 6:00,16.3,1.4,91,0.14,518.2530009
5/3/2016 7:00,18.8,2.9,82,0.73,510.4706673
5/3/2016 8:00,20.4,3.8,74,1.51,515.1040027
5/3/2016 9:00,20.7,3.5,72,1.63,495.2916709
5/3/2016 10:00,23.2,4.3,60,2.78,510.8140023
5/3/2016 11:00,23.8,4.6,57,3.04,513.3036677
5/3/2016 12:00,24.9,4.8,50,3.03,497.6706659
5/3/2016 13:00,25,5.8,46,2.81,486.566332
5/3/2016 14:00,24.7,5.1,52,2.18,511.4803328
5/3/2016 15:00,23.6,5.9,39,1.48,487.0466664
5/3/2016 16:00,21.8,6.9,57,1.2,503.356001
5/3/2016 17:00,21.1,6.7,65,0.58,556.1823349
5/3/2016 18:00,20.4,6.8,71,0.23,568.7416637
5/3/2016 19:00,19.8,4.9,74,0.01,560.5756658
5/3/2016 20:00,19.7,6,73,0,560.3776666
5/3/2016 21:00,19.8,6.7,73,0,546.862005
5/3/2016 22:00,19.8,5.3,73,0,560.6476656
5/3/2016 23:00,19.9,6.2,73,0,538.9986652
5/4/2016 0:00,19.8,6.4,74,0,540.8380001
5/4/2016 1:00,19.6,5,76,0,537.3046645
5/4/2016 2:00,20.2,5.5,71,0,538.0793311
5/4/2016 3:00,20.3,4.5,72,0,537.2196666
5/4/2016 4:00,20.1,6.1,79,0,547.5426703
5/4/2016 5:00,20.8,6.7,75,0,549.4160048
5/4/2016 6:00,19,6.3,89,0.01,555.749
5/4/2016 7:00,18.7,4.8,96,0.06,552.5990033
5/4/2016 8:00,19.4,3.9,96,0.1,560.8503324
5/4/2016 9:00,20.4,6.4,94,0.18,535.2900023
5/4/2016 10:00,23.1,8.4,74,2.29,538.9353353
5/4/2016 11:00,24.4,10.2,56,3.37,540.055335
5/4/2016 12:00,25,7.2,42,3.58,524.3750012
5/4/2016 13:00,24.9,6.8,38,3.48,520.0459995
5/4/2016 14:00,25.1,7.5,34,3.15,482.3729995
5/4/2016 15:00,25.4,5.4,36,2.6,500.5123323
5/4/2016 16:00,25.3,6.1,35,1.9,505.0813333
5/4/2016 17:00,25.3,3.8,34,1.16,505.8090008
5/4/2016 18:00,23.3,3.6,39,0.45,515.4876669
5/4/2016 19:00,18.6,4.4,60,0.03,489.6953357
5/4/2016 20:00,17.8,3.7,65,0,503.2940011
5/4/2016 21:00,16.8,2.9,73,0,497.9053338
5/4/2016 22:00,16.2,2.1,77,0,529.3873349
5/4/2016 23:00,14.8,1.8,85,0,517.3766671
5/5/2016 0:00,14.6,1.1,86,0,510.5293301
5/5/2016 1:00,12.9,1.9,95,0,506.4400013
5/5/2016 2:00,12.8,1,89,0,503.3516653
5/5/2016 3:00,12,1.4,88,0,499.3196682
5/5/2016 4:00,11.7,1.9,84,0,458.7026664
5/5/2016 5:00,11,0.7,89,0.01,491.2016663
5/5/2016 6:00,12.5,1,90,0.33,450.8683327
5/5/2016 7:00,18.5,1.7,59,1.01,448.7336666
5/5/2016 8:00,20.6,2.4,52,1.77,429.7786667
5/5/2016 9:00,22.8,2.1,40,2.46,470.3033353
